"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Mexico","MEX","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","93.0871887207031","","","","","","","","","","95.9634628295898","","","","","","","","","","96.7511978149414","","97.9406967163086","","97.5173034667969","97.6442489624023","98.1061172485352","98.1988830566406","98.4097137451172","98.6700286865234","98.3755722045898","98.4165573120117","98.7203674316406","98.5268402099609","98.9222106933594","98.8735198974609","99.0259170532227","99.081298828125","99.2486419677734","","",
"Marshall Islands","MHL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1697235107422","","","","","","","","","",
"Middle income","MIC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","82.4184494018555","82.4302291870117","82.5307388305664","82.8250427246094","83.1007385253906","83.2923202514648","83.4749221801758","83.7080917358398","83.9162673950195","84.158561706543","84.3624420166016","84.5463104248047","85.0744400024414","86.1447982788086","86.4116592407227","86.6608734130859","86.9272994995117","87.3477172851563","87.7279815673828","87.9639511108398","88.1491317749023","88.3501663208008","88.9754486083984","90.2010116577148","90.4177474975586","90.4871597290039","90.6596603393555","90.8933486938477","91.4842834472656","91.7019729614258","92.2117385864258","92.5714416503906","91.9137725830078","92.9555282592773","92.9056167602539","92.7927474975586","92.7387771606445","93.3006896972656","93.5149230957031","93.7976837158203","93.7151184082031","94.13720703125","94.2584762573242","94.0966415405273","94.2743682861328","",
"North Macedonia","MKD","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1444625854492","","","","","","","","98.9854431152344","","","","","","","","","","","","98.7600021362305","","","","","","",
"Mali","MLI","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","26.6656303405762","","","","","","","","","","","","","","","","","","","","","","32.2511787414551","","","","","","","","47.3799705505371","","","","56.3712692260742","56.3150215148926","","","","60.5254898071289","","","57.8332595825195","","",
"Malta","MLT","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","96.9300384521484","","","","","","","","","","94.3650665283203","","","","","","","","","","97.4597625732422","","","","","","98.4039764404297","","","","","","","99.0569534301758","","",
"Myanmar","MMR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","88.565803527832","","","","","","","","","","","","","","","","","95.7881011962891","","","","","","","","","","","","","","","","85.1196670532227","","","","",
"Middle East & North Africa (excluding high income)","MNA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","69.8469772338867","70.3425369262695","70.8296737670898","71.3625411987305","72.0472564697266","72.4648971557617","73.0423278808594","73.640251159668","74.2962417602539","74.9698333740234","75.6789703369141","76.8629837036133","77.8705978393555","78.8960876464844","79.9328536987305","80.7742004394531","81.5912017822266","82.3525390625","84.1234817504883","85.4760131835938","86.236572265625","86.4485473632813","87.0014801025391","87.7068862915039","88.2442092895508","88.6529998779297","88.9315490722656","89.2725219726563","89.6036682128906","90.0893630981445","90.6575088500977","92.4677429199219","92.6894683837891","92.808952331543","92.1079788208008","92.5348892211914","93.1523284912109","90.7972869873047","90.9614410400391","90.9495315551758","94.7555313110352","94.5530624389648","95.6597213745117","92.043342590332","94.5211563110352","94.9491195678711","90.9124526977539","91.1188507080078","",
"Montenegro","MNE","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","99.1471099853516","","","","","","","","","","99.2647933959961","","","","","","","","","","","","99.4579467773438","","","","","","","","99.3607864379883","","","","","","","99.2300033569336","","",
"Mongolia","MNG","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9986114501953","","","","","","","","","","98.0218124389648","","","","","","","","98.1900024414063","","",
"Northern Mariana Islands","MNP","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","63.9541816711426","","","","","","","","","","","","","","","","","59.4527015686035","","","","","","74.3605499267578","","","","","","79.8404388427734","","","","","","79.0670623779297","","77.2601699829102","","","",
"Mauritania","MRT","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.7326507568359","","","","","","","66.3998794555664","","","","","","","","","","70.9363327026367","","","",
"Mauritius","MUS","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.6955718994141","","","","","","","","","","93.7218399047852","","","","","","","","","","","97.6891479492188","","","","","","","98.7379837036133","","",
"Malawi","MWI","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.4406509399414","","","","","","","","","","","82.0912322998047","","","","","","","","","","","","74.2692489624023","","","","78.7846603393555","72.4917221069336","","","","","",
"Malaysia","MYS","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","89.4959106445313","","","","","","","","","","","95.9064407348633","","","","","","","","","97.208137512207","","","","","","","","","","98.3810424804688","","","","","","97.3906707763672","97.1216735839844","96.6958236694336","","",
"North America","NAC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.7027435302734","","","","","","","","","","91.1483383178711","","","","","","83.2385787963867","","","","93.4585189819336","","","","","","","94.1093673706055","","",
"New Caledonia","NCL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","97.0024871826172","","","","","","","","","","","","","98.6569290161133","","","","","","","99.0452194213867","","","","","","","","","","","","","","","","","","99.1800003051758","","","","","","",
"Niger","NER","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2300605773926","","","","52.449520111084","","","","","","","48.5571784973145","","","","","","51.0699996948242","","",
"Nigeria","NGA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.3560333251953","","","","","","","","","","","","78.1279525756836","","","83.1236572265625","","75.5659408569336","","","","","","","","","","81.5806427001953","","",
"Nicaragua","NIC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.629997253418","","","","85.1556167602539","","","","","","","","","","89.6428298950195","","","","","",
"Netherlands","NLD","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","45.0961418151855","","","","","","","","","","68.2296295166016","","","","","","","","","","80.615966796875","","","","","","","","","","89.8840179443359","","","","","","","94.0342788696289","","",
"Nauru","NRU","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8650894165039","","","","","97.6341171264648","","97.405647277832","","","","99.1305999755859","99.4340515136719","98.5147933959961","98.4643936157227","98.3566284179688","","",
"Other small states","OSS","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","85.3441467285156","85.5307769775391","85.7148208618164","86.049072265625","86.4334487915039","86.8565216064453","87.054069519043","87.3091735839844","87.3644485473633","87.5210266113281","87.4795684814453","87.6318893432617","88.016471862793","88.421989440918","89.0762100219727","89.2846908569336","89.2868118286133","89.5732803344727","89.6583023071289","89.7255630493164","89.6809310913086","89.7534637451172","89.1154403686523","88.0608978271484","88.2175598144531","87.5156402587891","87.4734420776367","88.214469909668","88.4358978271484","88.7451019287109","89.1700592041016","90.0250625610352","89.8093872070313","89.8454437255859","89.9165420532227","90.0253219604492","",
"Pakistan","PAK","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","44.5028686523438","","","","","","","","","","","","","","","","","67.1493530273438","","","","","","","76.6517181396484","79.102180480957","75.2384872436523","79.420051574707","79.1443176269531","79.5041427612305","78.0424194335938","80.2882614135742","79.40380859375","79.765983581543","","","81.2635192871094","","","",
"Panama","PAN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","95.9274978637695","","","","","","","","","","95.3938903808594","","","","","","","","","","96.5305404663086","","","","","","","","","","97.9344711303711","","","","","","","","99.3122024536133","","",
"Peru","PER","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","96.5133285522461","","","","","","","","","","","","96.985481262207","","","","","","","","","","","97.8030319213867","97.9213485717773","98.5127487182617","98.0132598876953","","","","","98.7193374633789","","99.1570587158203","99.2396697998047","99.0888671875","99.2559814453125","99.0792007446289","","",
"Philippines","PHL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","91.0633087158203","","","","","","","","","","96.2767333984375","","","","95.8155212402344","","","","","","94.4582595825195","","","93.5783004760742","","","","","97.0199508666992","","","","","97.4254302978516","","98.9041519165039","","","","","",
"Palau","PLW","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","94.193603515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7695922851563","","98.2456130981445","","","","","",
"Papua New Guinea","PNG","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1337432861328","","","","","","","","","","64.5699996948242","","","","","","","","","","",
"Poland","POL","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","99.7787399291992","","","","","","","","","","99.7787399291992","","","","","","","","","","99.7787399291992","","","","","","","","","","99.7787399291992","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","72.291862487793","72.8873596191406","73.0615692138672","73.4218978881836","73.6327667236328","73.4082794189453","73.2565536499023","73.4128265380859","73.6172714233398","73.4760818481445","73.6540374755859","73.9322662353516","73.9880828857422","74.8044891357422","73.7243499755859","73.697883605957","73.978759765625","73.9493408203125","74.1550064086914","73.3204879760742","73.5832138061523","71.7636871337891","71.8586807250977","70.8836517333984","71.5032196044922","72.8127288818359","75.6182708740234","76.076286315918","76.9940032958984","75.8643798828125","77.5554809570313","78.0587615966797","76.8251113891602","77.147819519043","",
"Puerto Rico","PRI","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","93.0182723999023","","","","","","","","","","92.2238998413086","","","","","","","","","","","","","","","","","","","","98.814582824707","","","","","","","92.3899536132813","","","",
"Korea, Dem. People’s Rep.","PRK","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9994430541992","","","","","","","","","","","","",
"Portugal","PRT","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","97.6643218994141","","","","","","","","","","99.142463684082","","","","","","","","","","98.754768371582","","","","","","","","","","99.3917999267578","","","","","","","99.6265716552734","","",
"Paraguay","PRY","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","90.1732864379883","","","","","","","","","","95.8567504882813","","","","","","","","","","97.1435928344727","","","","","98.8097229003906","97.6917190551758","98.0414505004883","98.5003433227539","","98.2512283325195","98.5958709716797","98.9636993408203","98.3538284301758","98.2076797485352","","97.732421875","","",
"West Bank and Gaza","PSE","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9136276245117","","","","","","","99.0248870849609","","99.0392990112305","99.134162902832","99.2668380737305","99.2329788208008","99.2113494873047","99.2598571777344","99.3451614379883","99.418830871582","99.4057922363281","99.4104690551758","99.451530456543","","99.2922286987305","","",
"Pacific island small states","PSS","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.8152313232422","95.82958984375","95.9183807373047","96.017951965332","96.1302719116211","96.2070693969727","96.2513809204102","96.32177734375","96.3906097412109","96.4399871826172","96.4638900756836","96.5033798217773","96.5112228393555","96.4915771484375","96.4943923950195","96.4921417236328","96.5396575927734","96.5745468139648","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","88.5272979736328","","","","","","","","","","","94.1227569580078","","","","","","","93.408821105957","","","94.7867126464844","92.9776992797852","94.4234924316406","91.0984573364258","93.7083129882813","92.0332870483398","90.306640625","92.6836624145508","","94.8063812255859","94.0699005126953","","","",
"Romania","ROU","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1800689697266","","","","","","","","","","97.7442321777344","","","","","","","","","99.0140914916992","","","","","","","99.4193801879883","","",
"Russian Federation","RUS","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6910095214844","","","","","","","","","","","","","99.6790771484375","","","","","","","","99.6627807617188","","","","","","","","99.6499710083008","","",
"Rwanda","RWA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","59.6562004089355","","","","","","","","","","","","","","","","","","","","","","78.5221710205078","","","","","","","","","","76.658576965332","","81.1200485229492","","83.8141021728516","","","","84.325927734375","","",
"South Asia","SAS","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","61.5601615905762","61.5214500427246","61.9091796875","62.1887092590332","62.371509552002","62.4443016052246","62.4113006591797","62.5530891418457","62.668270111084","62.7565383911133","62.8964004516602","63.0899887084961","63.363208770752","66.4645233154297","67.3781661987305","68.188606262207","68.9264678955078","70.3894119262695","71.8236770629883","72.5654220581055","73.3046035766602","74.0348968505859","74.7119979858398","78.9857711791992","79.6419982910156","80.1835479736328","80.6329727172852","81.123779296875","82.1812362670898","82.6064300537109","84.3589096069336","85.2312393188477","83.6682281494141","86.4995193481445","86.9986572265625","86.7053070068359","86.9664001464844","87.5814590454102","88.5459594726563","88.9806213378906","89.505126953125","90.3041381835938","90.7534408569336","91.1201324462891","91.6147613525391","",
"Saudi Arabia","SAU","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.9633102416992","","","","","","","","98.0742797851563","","","","96.9530487060547","","","","","","","","","99.3007202148438","","","","99.3215179443359","","","",
"Sudan","SDN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.6949615478516","","","","","","","","68.6678619384766","","","","","","","","","","72.5100021362305","","",
"Senegal","SEN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1273002624512","","","","","","","","","","","","","","58.4850807189941","","","","58.125171661377","","","72.4981384277344","","73.7263717651367","","62.8266792297363","","","","75.5764083862305","","","",
"Singapore","SGP","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","96.4087829589844","","","","","","","","","","98.8551177978516","","","","","","","","","","99.4099884033203","","","","","","","","","","99.7378921508789","99.8936462402344","99.8968734741211","99.8962783813477","99.8971633911133","99.7351531982422","99.9131927490234","99.9211578369141","99.9174194335938","","",
"Solomon Islands","SLB","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6142501831055","","","","","","","","","64.5305023193359","","","","","70.5761108398438","","",
"El Salvador","SLV","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9452590942383","","","","","","","","","","","","","","94.3968734741211","93.2192230224609","95.4050064086914","94.7080535888672","95.6690368652344","96.1505584716797","","96.9469909667969","","97.4619674682617","97.7231979370117","97.7996978759766","97.7274475097656","","",
"San Marino","SMR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","",
"Somalia","SOM","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","15.8800001144409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3942718505859","","","","","","","","99.3454437255859","","","","","99.7152328491211","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","71.097053527832","71.2517776489258","71.6809310913086","71.7719879150391","72.1074371337891","72.3403778076172","72.3749618530273","72.2544784545898","72.3658981323242","72.4425582885742","72.3252105712891","72.3847732543945","72.5455627441406","72.5372467041016","73.1528930664063","72.189323425293","72.1818771362305","74.4319000244141","74.5164489746094","75.6593627929688","74.3686904907227","74.5926818847656","73.6545715332031","73.7443923950195","74.0535125732422","74.6268768310547","75.7399063110352","76.9775009155273","77.5498809814453","77.9610900878906","78.2577133178711","78.4081420898438","78.6155319213867","78.7556304931641","78.9442367553711","",
"South Sudan","SSD","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0793609619141","","","","","","","","","","48.4251403808594","","",
"Sub-Saharan Africa","SSF","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","71.1545486450195","71.3076629638672","71.7342224121094","71.8234786987305","72.1564102172852","72.3870697021484","72.4201202392578","72.298210144043","72.4076614379883","72.4824981689453","72.3638381958008","72.4215927124023","72.5845794677734","72.5755615234375","73.1895065307617","72.2269592285156","72.2185516357422","74.4636764526367","74.5468368530273","75.68701171875","74.3973617553711","74.6205062866211","73.683349609375","73.7747421264648","74.083381652832","74.6557388305664","75.7670135498047","77.0026168823242","77.5737380981445","77.9838562011719","78.2795104980469","78.42919921875","78.6357574462891","78.7750473022461","78.9628067016602","",
"Small states","SST","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.79345703125","88.0114517211914","88.2716903686523","88.3911972045898","88.5603637695313","88.5969772338867","88.7149505615234","88.7009124755859","88.8880310058594","89.2310485839844","89.5930480957031","90.1765213012695","90.4206695556641","90.4463195800781","90.6986694335938","90.8004989624023","90.8821868896484","90.8781890869141","90.9651031494141","90.4838027954102","89.7531127929688","89.8755493164063","89.3676986694336","89.3496932983398","89.9082794189453","90.0843200683594","90.3992614746094","90.7502365112305","91.3938522338867","91.2186584472656","91.2383117675781","91.291748046875","91.3793716430664","",
"Sao Tome and Principe","STP","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","90.8198928833008","","","","","","","","","","95.8085403442383","","","","","","","","","","95.973991394043","","","","","","","83.0563278198242","","","","97.1207733154297","","","","","","97.7124633789063","","",
"Suriname","SUR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.6158828735352","","","","99.375862121582","","97.9727325439453","","98.0857162475586","","","","","","98.8754425048828","","",
"Slovak Republic","SVK","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7369689941406","","","","","","","","","","","","","99.7900009155273","","","","","","","","","","99.7900009155273","","","","","","",
"Sweden","SWE","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","76.0830764770508","","","","","","","","","","83.0864868164063","","","","","","","","","","","","","","90.6941528320313","","","","","","","","","","92.1874237060547","","","","","","","","94.2976913452148","","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8068618774414","","","","","","","98.4939804077148","","","","","","","","98.7705993652344","","","","","","","","98.5867233276367","","","","","","","","98.5599975585938","","",
"Syrian Arab Republic","SYR","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","88.8319778442383","","","","","","","","","","","","","","","","","","","","","97.1440734863281","","94.607307434082","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2462291717529","","","","","","","55.6861991882324","","","","53.7082290649414","","","","","","","","","","","51.8362998962402","40.6928901672363","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","","","","","","","","","","","","","","","","","91.9393997192383","91.995719909668","92.569221496582","93.0864181518555","93.5483779907227","93.9209289550781","94.2677230834961","94.5033264160156","94.7753677368164","95.0077972412109","95.1831512451172","96.0717697143555","96.5143203735352","96.511360168457","96.5065078735352","96.5200271606445","96.537971496582","96.5485992431641","96.6530609130859","96.7676010131836","96.8632278442383","98.2080383300781","98.223762512207","98.2128601074219","98.2479629516602","98.254753112793","98.2988967895508","98.359733581543","98.4523162841797","98.4934616088867","98.4564590454102","98.6418914794922","98.9640121459961","98.9060821533203","98.8755264282227","98.4685516357422","98.491813659668","98.4865570068359","98.6584014892578","98.7367630004883","98.7425918579102","98.7587890625","98.7473068237305","98.7771301269531","",
